Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units","Bulk GTIN"
Roanoke,Weekly,"2019-05-12 00:00:00",Conventional,0.938897455,213998.22,61599.28,30930.38,128.78,37023.20,0.00,0.00,0.00,84316.59
Roanoke,Weekly,"2019-05-19 00:00:00",Conventional,1.040131224,179777.96,60641.76,28880.48,139.94,39564.77,0.00,0.00,0.00,50551.01
Roanoke,Weekly,"2019-05-26 00:00:00",Conventional,1.324937207,160892.31,46815.83,28727.77,186.30,38767.81,0.00,0.00,0.00,46394.60
Roanoke,Weekly,"2019-06-02 00:00:00",Conventional,1.059112603,202687.33,61421.72,25948.04,134.41,40406.78,0.00,0.00,0.00,74776.38
Roanoke,Weekly,"2019-06-09 00:00:00",Conventional,1.071929578,179560.60,61643.96,21219.06,114.64,34144.49,0.00,0.00,0.00,62438.44
Roanoke,Weekly,"2019-06-16 00:00:00",Conventional,1.372157027,143777.93,43404.31,24320.01,121.92,35165.11,0.00,0.00,0.00,40766.59
Roanoke,Weekly,"2019-06-23 00:00:00",Conventional,1.413503879,142850.66,38784.53,25567.84,163.73,37212.49,0.00,0.00,0.00,41122.07
Roanoke,Weekly,"2019-06-30 00:00:00",Conventional,1.372605006,152151.23,43010.01,26645.72,100.28,35924.78,0.00,0.00,0.00,46470.44
Roanoke,Weekly,"2019-07-07 00:00:00",Conventional,1.392854243,153222.94,44606.01,27925.31,113.76,35851.02,0.00,0.00,0.00,44726.84
Roanoke,Weekly,"2019-07-14 00:00:00",Conventional,1.425796304,137143.84,37789.71,24725.23,136.82,38670.28,0.00,0.00,0.00,35821.79
Roanoke,Weekly,"2019-07-21 00:00:00",Conventional,1.454167293,128265.50,35324.35,22164.99,171.70,34589.22,0.00,0.00,0.00,36015.23
Roanoke,Weekly,"2019-07-28 00:00:00",Conventional,1.467581758,126882.12,37898.25,22714.59,134.45,32423.57,0.00,0.00,0.00,33711.25
Roanoke,Weekly,"2019-08-04 00:00:00",Conventional,1.410989247,133466.85,36752.23,23916.73,74.76,33710.80,0.00,0.00,0.00,39012.33
Roanoke,Weekly,"2019-08-11 00:00:00",Conventional,1.341873233,143263.96,37648.31,24169.06,133.91,34295.66,0.00,0.00,0.00,47017.03
Roanoke,Weekly,"2019-08-18 00:00:00",Conventional,1.351076946,136161.78,38869.19,26325.92,95.51,31879.93,0.00,0.00,0.00,38991.22
Roanoke,Weekly,"2019-08-25 00:00:00",Conventional,1.198657088,156724.28,52757.48,31245.11,125.62,32335.37,0.00,0.00,0.00,40260.69
Roanoke,Weekly,"2019-09-01 00:00:00",Conventional,1.156087988,170930.05,48850.80,28679.03,149.70,32254.98,0.00,0.00,0.00,60995.55
Roanoke,Weekly,"2019-09-08 00:00:00",Conventional,1.163419058,161276.44,54601.42,28612.52,77.27,25292.51,0.00,0.00,0.00,52692.73
Roanoke,Weekly,"2019-09-15 00:00:00",Conventional,1.293303081,138211.40,40978.80,28100.37,30.22,26617.93,0.00,0.00,0.00,42484.08
Roanoke,Weekly,"2019-09-22 00:00:00",Conventional,1.305933997,133872.49,40553.05,25152.27,106.16,28980.05,0.00,0.00,0.00,39080.95
Roanoke,Weekly,"2019-09-29 00:00:00",Conventional,1.282128118,138446.17,39089.61,24684.83,98.74,27369.63,0.00,0.00,0.00,47203.35
Roanoke,Weekly,"2019-10-06 00:00:00",Conventional,1.197790329,156243.93,46268.61,27568.77,58.07,27933.78,0.00,0.00,0.00,54414.70
Roanoke,Weekly,"2019-10-13 00:00:00",Conventional,1.161564186,143650.69,44709.86,25843.40,47.05,25592.34,0.00,0.00,0.00,47458.03
Roanoke,Weekly,"2019-10-20 00:00:00",Conventional,1.179836648,131485.88,35569.63,22058.32,92.95,27292.78,0.00,0.00,0.00,46472.19
Roanoke,Weekly,"2019-10-27 00:00:00",Conventional,1.044212828,155527.15,47013.71,20536.55,68.76,25567.52,0.00,0.00,0.00,62340.61
Roanoke,Weekly,"2019-11-03 00:00:00",Conventional,1.126052862,136743.19,40398.77,20912.66,34.51,27446.37,0.00,0.00,0.00,47950.88
Roanoke,Weekly,"2019-11-10 00:00:00",Conventional,1.193516157,127746.27,35404.77,19100.74,37.53,30747.54,0.00,0.00,0.00,42455.69
Roanoke,Weekly,"2019-11-17 00:00:00",Conventional,1.006848128,155910.44,47767.18,20043.23,20.93,26135.47,0.00,0.00,0.00,61943.64
Roanoke,Weekly,"2019-11-24 00:00:00",Conventional,1.056861372,131312.20,40503.47,18274.76,7.37,25615.92,0.00,0.00,0.00,46910.68
Roanoke,Weekly,"2019-12-01 00:00:00",Conventional,1.168228506,105282.35,33694.20,17320.06,20.39,25291.33,0.00,0.00,0.00,28956.37
Roanoke,Weekly,"2019-12-08 00:00:00",Conventional,1.136024016,134431.32,42313.08,20552.35,53.03,27653.22,0.00,0.00,0.00,43859.64
Roanoke,Weekly,"2019-12-15 00:00:00",Conventional,1.108711167,123423.67,39528.47,17394.74,58.95,27191.68,0.00,0.00,0.00,39249.82
Roanoke,Weekly,"2019-12-22 00:00:00",Conventional,1.082058593,117652.33,38469.28,18893.10,126.84,24181.59,0.00,0.00,0.00,35981.52
Roanoke,Weekly,"2019-12-29 00:00:00",Conventional,0.846771130,144162.03,51763.02,20790.75,41.81,23817.59,0.00,0.00,0.00,47748.87
Sacramento,Weekly,"2019-01-07 00:00:00",Conventional,1.349150522,500389.74,127052.24,295773.83,1673.91,51923.93,0.00,0.00,0.00,23965.83
Sacramento,Weekly,"2019-01-13 00:00:00",Conventional,1.077441059,526563.64,122351.51,336866.01,2331.16,47834.15,0.00,0.00,0.00,17180.80
Sacramento,Weekly,"2019-01-20 00:00:00",Conventional,1.274124987,507161.56,108958.85,324383.06,3008.05,54407.27,0.00,0.00,0.00,16404.33
Sacramento,Weekly,"2019-01-27 00:00:00",Conventional,1.144825068,514895.73,132361.02,293996.65,3352.19,67826.20,0.00,0.00,0.00,17359.67
Sacramento,Weekly,"2019-02-03 00:00:00",Conventional,0.889664953,720712.12,206888.60,418837.27,4401.59,63711.12,0.00,0.00,0.00,26873.53
Sacramento,Weekly,"2019-02-10 00:00:00",Conventional,1.227823724,455933.24,137794.28,217423.12,2702.64,74803.33,0.00,0.00,0.00,23209.86
Sacramento,Weekly,"2019-02-17 00:00:00",Conventional,1.146186939,466279.82,110110.40,272629.61,2262.78,62941.52,0.00,0.00,0.00,18335.51
Sacramento,Weekly,"2019-02-24 00:00:00",Conventional,1.214132224,480561.57,124138.24,264755.55,2230.98,74069.08,0.00,0.00,0.00,15367.72
Sacramento,Weekly,"2019-03-03 00:00:00",Conventional,1.322260576,479869.12,131462.01,260327.68,4207.92,68525.16,0.00,0.00,0.00,15346.34
Sacramento,Weekly,"2019-03-10 00:00:00",Conventional,1.323001743,489713.10,140029.42,244582.15,3901.81,78424.77,0.00,0.00,0.00,22774.95
Sacramento,Weekly,"2019-03-17 00:00:00",Conventional,1.287501916,474435.35,157030.46,216046.64,3594.99,76773.82,0.00,0.00,0.00,20989.43
Sacramento,Weekly,"2019-03-24 00:00:00",Conventional,1.164656823,510208.12,137731.80,271848.14,2890.49,79298.77,0.00,0.00,0.00,18438.92
Sacramento,Weekly,"2019-03-31 00:00:00",Conventional,1.219996644,508877.31,111097.41,303147.87,2980.57,71244.13,0.00,0.00,0.00,20407.34
Sacramento,Weekly,"2019-04-07 00:00:00",Conventional,0.975313217,582110.62,124630.21,356143.37,4266.77,75782.43,0.00,0.00,0.00,21287.84
Sacramento,Weekly,"2019-04-14 00:00:00",Conventional,1.461312554,432360.91,163881.78,179977.07,2918.93,63534.50,0.00,0.00,0.00,22048.62
Sacramento,Weekly,"2019-04-21 00:00:00",Conventional,1.766593998,394288.90,122400.81,192424.60,3007.48,56157.84,0.00,0.00,0.00,20298.16
Sacramento,Weekly,"2019-04-28 00:00:00",Conventional,1.871020066,381580.42,114020.69,192065.45,2858.53,57563.43,0.00,0.00,0.00,15072.32
Sacramento,Weekly,"2019-05-05 00:00:00",Conventional,1.385319690,600366.38,167271.48,355713.75,3855.35,53511.51,0.00,0.00,0.00,20014.29
Sacramento,Weekly,"2019-05-12 00:00:00",Conventional,1.615337490,428469.79,146722.69,201082.94,3007.82,58499.23,0.00,0.00,0.00,19157.12
Sacramento,Weekly,"2019-05-19 00:00:00",Conventional,1.539547104,452104.78,130337.76,242767.41,2652.07,57095.86,0.00,0.00,0.00,19251.68
Sacramento,Weekly,"2019-05-26 00:00:00",Conventional,1.694341961,421154.78,120877.20,217912.03,1979.73,55208.43,0.00,0.00,0.00,25177.40
Sacramento,Weekly,"2019-06-02 00:00:00",Conventional,1.719430233,437266.82,117373.48,230080.43,3166.59,56329.50,0.00,0.00,0.00,30316.81
Sacramento,Weekly,"2019-06-09 00:00:00",Conventional,1.770130164,455721.66,152831.62,207318.90,2702.09,58919.49,0.00,0.00,0.00,33949.57
Sacramento,Weekly,"2019-06-16 00:00:00",Conventional,1.873868708,429483.01,113927.46,216846.19,4148.10,60367.02,0.00,0.00,0.00,34194.24
Sacramento,Weekly,"2019-06-23 00:00:00",Conventional,1.796572219,443477.33,139837.92,202773.80,3645.79,63471.93,0.00,0.00,0.00,33747.89
Sacramento,Weekly,"2019-06-30 00:00:00",Conventional,1.849780322,421937.35,106063.35,217189.65,3051.14,62616.95,0.00,0.00,0.00,33016.26
Sacramento,Weekly,"2019-07-07 00:00:00",Conventional,1.934706599,447898.70,113772.67,234447.34,3427.36,67737.04,0.00,0.00,0.00,28514.29
Sacramento,Weekly,"2019-07-14 00:00:00",Conventional,1.807256771,429971.98,95628.28,238659.81,2240.46,59024.54,0.00,0.00,0.00,34418.89
Sacramento,Weekly,"2019-07-21 00:00:00",Conventional,1.833494155,413025.64,101768.67,222918.44,2225.63,56696.61,0.00,0.00,0.00,29416.28
Sacramento,Weekly,"2019-07-28 00:00:00",Conventional,1.990389731,390147.05,91391.30,220630.04,2103.24,49821.59,0.00,0.00,0.00,26200.89
Sacramento,Weekly,"2019-08-04 00:00:00",Conventional,1.863483962,417373.03,118466.12,207763.96,1732.05,56965.82,0.00,0.00,0.00,32445.08
Sacramento,Weekly,"2019-08-11 00:00:00",Conventional,1.602576283,471481.45,111177.63,263496.62,1848.31,59600.10,0.00,0.00,0.00,35358.78
Sacramento,Weekly,"2019-08-18 00:00:00",Conventional,1.797711261,408703.49,130469.44,184444.16,1773.22,61571.84,0.00,0.00,0.00,30444.84
Sacramento,Weekly,"2019-08-25 00:00:00",Conventional,1.711583883,415635.62,107785.06,207435.31,2017.93,56827.16,0.00,0.00,0.00,41570.16
Sacramento,Weekly,"2019-09-01 00:00:00",Conventional,1.688239270,445175.51,110982.21,234656.64,1990.44,61457.69,0.00,0.00,0.00,36088.52
Sacramento,Weekly,"2019-09-08 00:00:00",Conventional,1.697976485,410696.73,114326.29,184378.61,1917.50,70260.16,0.00,0.00,0.00,39814.16
Sacramento,Weekly,"2019-09-15 00:00:00",Conventional,1.497611732,463076.65,143829.02,207447.25,1758.33,56805.41,0.00,0.00,0.00,53236.63
Sacramento,Weekly,"2019-09-22 00:00:00",Conventional,1.468758792,409386.92,129728.27,176487.39,1744.21,67263.97,0.00,0.00,0.00,34163.07
Sacramento,Weekly,"2019-09-29 00:00:00",Conventional,1.300305873,464485.16,114541.89,239370.70,1598.94,53214.52,0.00,0.00,0.00,55759.11
Sacramento,Weekly,"2019-10-06 00:00:00",Conventional,1.492406810,384812.45,87617.25,187953.51,2378.96,59432.77,0.00,0.00,0.00,47429.95
Sacramento,Weekly,"2019-10-13 00:00:00",Conventional,1.206261188,479459.78,81986.48,271750.69,4003.24,57887.70,0.00,0.00,0.00,63831.68
Sacramento,Weekly,"2019-10-20 00:00:00",Conventional,1.565918937,337111.70,87885.51,149669.91,2970.90,56290.17,0.00,0.00,0.00,40295.20
Sacramento,Weekly,"2019-10-27 00:00:00",Conventional,1.418689585,397870.87,120014.71,173009.85,1859.39,55154.16,0.00,0.00,0.00,47832.76
Sacramento,Weekly,"2019-11-03 00:00:00",Conventional,1.332088297,392755.17,110649.37,170876.52,3346.84,56616.30,0.00,0.00,0.00,51266.15
Sacramento,Weekly,"2019-11-10 00:00:00",Conventional,1.257860508,441394.62,101193.93,201352.79,3901.69,55078.21,0.00,0.00,0.00,79868.01
Sacramento,Weekly,"2019-11-17 00:00:00",Conventional,1.582454503,341156.25,94402.17,138886.47,3608.27,60387.05,0.00,0.00,0.00,43872.28
Sacramento,Weekly,"2019-11-24 00:00:00",Conventional,1.442002621,366708.75,98480.70,151678.48,4202.10,63898.74,0.00,0.00,0.00,48448.73
Sacramento,Weekly,"2019-12-01 00:00:00",Conventional,1.417621956,340097.46,92081.42,146604.03,3537.30,55381.38,0.00,0.00,0.00,42493.33
Sacramento,Weekly,"2019-12-08 00:00:00",Conventional,1.180992599,409829.89,107217.99,158014.91,3751.09,68915.38,0.00,0.00,0.00,71930.52
Sacramento,Weekly,"2019-12-15 00:00:00",Conventional,1.394191218,364284.91,107293.68,147270.99,3401.49,57563.44,0.00,0.00,0.00,48755.31
Sacramento,Weekly,"2019-12-22 00:00:00",Conventional,1.354499102,405055.63,104167.08,183475.16,3446.28,58055.08,0.00,0.00,0.00,55912.04
Sacramento,Weekly,"2019-12-29 00:00:00",Conventional,1.241759179,452519.13,114289.10,211092.11,4576.42,52902.21,0.00,0.00,0.00,69659.29
"San Diego",Weekly,"2019-01-07 00:00:00",Conventional,0.993190223,518983.28,115668.70,128253.68,14550.61,119053.47,0.00,0.00,0.00,141456.81
"San Diego",Weekly,"2019-01-13 00:00:00",Conventional,0.871978540,594231.11,120251.66,291785.91,10563.91,44443.48,0.00,0.00,0.00,127186.16
"San Diego",Weekly,"2019-01-20 00:00:00",Conventional,1.100381248,472735.69,112939.92,177475.07,12059.83,45535.56,0.00,0.00,0.00,124725.30
"San Diego",Weekly,"2019-01-27 00:00:00",Conventional,1.193342088,424636.60,109125.67,136652.25,16810.84,52503.02,0.00,0.00,0.00,109544.82
"San Diego",Weekly,"2019-02-03 00:00:00",Conventional,0.808050361,799916.24,194816.53,175241.34,20095.26,205724.23,0.00,0.00,0.00,204038.88
"San Diego",Weekly,"2019-02-10 00:00:00",Conventional,0.976666984,465760.69,124971.45,114968.48,13340.35,71065.16,0.00,0.00,0.00,141415.24
"San Diego",Weekly,"2019-02-17 00:00:00",Conventional,1.084239547,401946.51,106580.68,122742.67,12056.07,55995.59,0.00,0.00,0.00,104571.49
"San Diego",Weekly,"2019-02-24 00:00:00",Conventional,0.815676110,622990.74,113775.82,318510.77,10465.74,49087.51,0.00,0.00,0.00,131150.89
"San Diego",Weekly,"2019-03-03 00:00:00",Conventional,1.161870268,428036.44,101735.36,131135.55,16550.99,59001.59,0.00,0.00,0.00,119612.96
"San Diego",Weekly,"2019-03-10 00:00:00",Conventional,1.155276546,462199.30,109152.59,145856.82,17786.44,53191.35,0.00,0.00,0.00,136212.09
"San Diego",Weekly,"2019-03-17 00:00:00",Conventional,0.961760647,599694.04,110588.13,128632.24,14419.69,194946.20,0.00,0.00,0.00,151107.78
"San Diego",Weekly,"2019-03-24 00:00:00",Conventional,1.143893810,466716.96,108229.20,146254.44,16581.64,65165.69,0.00,0.00,0.00,130485.99
"San Diego",Weekly,"2019-03-31 00:00:00",Conventional,1.175283392,468290.51,101663.19,176973.03,14952.41,57175.72,0.00,0.00,0.00,117526.15
"San Diego",Weekly,"2019-04-07 00:00:00",Conventional,1.084220735,521635.09,120536.46,138563.44,19009.38,60198.74,0.00,0.00,0.00,183327.07
"San Diego",Weekly,"2019-04-14 00:00:00",Conventional,0.806545189,707592.91,112556.17,353694.07,22811.86,47366.10,0.00,0.00,0.00,171164.71
"San Diego",Weekly,"2019-04-21 00:00:00",Conventional,1.379850585,426494.51,93009.85,153256.78,18848.97,47454.44,0.00,0.00,0.00,113924.48
"San Diego",Weekly,"2019-04-28 00:00:00",Conventional,1.618006884,376102.59,95203.50,127144.92,17763.81,41443.36,0.00,0.00,0.00,94546.99
"San Diego",Weekly,"2019-05-05 00:00:00",Conventional,1.484587266,476564.24,133299.22,149865.80,19559.12,44081.54,0.00,0.00,0.00,129758.57
"San Diego",Weekly,"2019-05-12 00:00:00",Conventional,1.469165111,412445.87,102096.02,126753.73,16979.05,47229.96,0.00,0.00,0.00,119387.10
"San Diego",Weekly,"2019-05-19 00:00:00",Conventional,1.602199538,367074.01,83890.17,118224.76,15343.89,43489.23,0.00,0.00,0.00,106125.95
"San Diego",Weekly,"2019-05-26 00:00:00",Conventional,1.616752053,391103.82,86187.65,124128.89,17159.67,45556.96,0.00,0.00,0.00,118070.65
"San Diego",Weekly,"2019-06-02 00:00:00",Conventional,1.456148310,432927.94,94046.13,109768.48,22980.65,46932.36,0.00,0.00,0.00,159200.32
"San Diego",Weekly,"2019-06-09 00:00:00",Conventional,1.145709101,535994.92,83297.63,210799.93,23443.81,44385.65,0.00,0.00,0.00,174067.91
"San Diego",Weekly,"2019-06-16 00:00:00",Conventional,1.556306792,416146.80,89297.65,108691.93,22447.26,48180.44,0.00,0.00,0.00,147529.52
"San Diego",Weekly,"2019-06-23 00:00:00",Conventional,1.676869926,375844.80,69805.94,113669.72,18360.33,49768.08,0.00,0.00,0.00,124240.72
"San Diego",Weekly,"2019-06-30 00:00:00",Conventional,1.706472147,381876.22,73777.31,122211.63,17564.20,49483.33,0.00,0.00,0.00,118839.74
"San Diego",Weekly,"2019-07-07 00:00:00",Conventional,1.823410762,429972.24,91370.61,132065.52,18039.98,56880.17,0.00,0.00,0.00,131615.97
"San Diego",Weekly,"2019-07-14 00:00:00",Conventional,1.887003393,377495.49,85496.35,107713.61,13851.57,54823.79,0.00,0.00,0.00,115610.18
"San Diego",Weekly,"2019-07-21 00:00:00",Conventional,1.925503505,365363.38,82154.89,108664.98,15625.78,51121.36,0.00,0.00,0.00,107796.36
"San Diego",Weekly,"2019-07-28 00:00:00",Conventional,1.855221168,365904.82,80648.68,105086.15,16881.65,51713.16,0.00,0.00,0.00,111575.18
"San Diego",Weekly,"2019-08-04 00:00:00",Conventional,1.812953488,360929.29,82513.23,103598.19,14417.07,53857.61,0.00,0.00,0.00,106543.19
"San Diego",Weekly,"2019-08-11 00:00:00",Conventional,1.827137369,349811.47,74420.34,99673.84,14031.22,52736.10,0.00,0.00,0.00,108949.98
"San Diego",Weekly,"2019-08-18 00:00:00",Conventional,1.703913618,377338.30,84277.48,95523.34,14337.56,54442.03,0.00,0.00,0.00,128757.90
"San Diego",Weekly,"2019-08-25 00:00:00",Conventional,1.638997009,380950.83,77889.70,100398.37,14310.52,56681.90,0.00,0.00,0.00,131670.34
"San Diego",Weekly,"2019-09-01 00:00:00",Conventional,1.609109829,430668.41,91183.92,92436.07,13737.79,76684.95,0.00,0.00,0.00,156625.69
"San Diego",Weekly,"2019-09-08 00:00:00",Conventional,1.454426746,412275.34,84630.54,87454.24,11902.43,64724.59,0.00,0.00,0.00,163563.54
"San Diego",Weekly,"2019-09-15 00:00:00",Conventional,1.518703613,364713.48,70948.62,71060.61,9920.86,63962.17,0.00,0.00,0.00,148821.23
"San Diego",Weekly,"2019-09-22 00:00:00",Conventional,1.469624207,407127.25,80686.87,80492.53,8652.80,54161.23,0.00,0.00,0.00,183133.83
"San Diego",Weekly,"2019-09-29 00:00:00",Conventional,1.304870643,414415.66,83663.77,67864.30,9478.97,57672.77,0.00,0.00,0.00,195735.85
"San Diego",Weekly,"2019-10-06 00:00:00",Conventional,1.228941892,402542.68,68534.54,72485.47,9120.53,60496.94,0.00,0.00,0.00,191905.21
"San Diego",Weekly,"2019-10-13 00:00:00",Conventional,1.253407379,397200.71,69984.36,68922.50,12822.76,55932.46,0.00,0.00,0.00,189538.63
"San Diego",Weekly,"2019-10-20 00:00:00",Conventional,0.871455906,578688.67,77970.69,132893.64,7527.37,62232.37,0.00,0.00,0.00,298064.61
"San Diego",Weekly,"2019-10-27 00:00:00",Conventional,1.197751073,390100.25,83444.61,54251.93,17185.88,62583.31,0.00,0.00,0.00,172634.52
"San Diego",Weekly,"2019-11-03 00:00:00",Conventional,1.186266131,441558.68,80357.70,64523.63,19875.59,59676.73,0.00,0.00,0.00,217125.03
"San Diego",Weekly,"2019-11-10 00:00:00",Conventional,1.195182137,401982.51,80187.99,39881.44,14376.37,61675.28,0.00,0.00,0.00,205861.45
"San Diego",Weekly,"2019-11-17 00:00:00",Conventional,1.206025690,396605.39,78237.16,32995.91,11268.53,62161.15,0.00,0.00,0.00,211942.63
"San Diego",Weekly,"2019-11-24 00:00:00",Conventional,1.197457867,371980.53,75229.93,27326.91,7641.48,64250.94,0.00,0.00,0.00,197531.27
"San Diego",Weekly,"2019-12-01 00:00:00",Conventional,1.166184573,371808.69,67378.14,34161.52,9682.67,53490.90,0.00,0.00,0.00,207095.47
"San Diego",Weekly,"2019-12-08 00:00:00",Conventional,1.160303808,362336.31,81267.15,33439.92,10131.60,54257.35,0.00,0.00,0.00,183240.29
"San Diego",Weekly,"2019-12-15 00:00:00",Conventional,1.155994172,367426.57,76395.14,39933.68,7021.74,50014.62,0.00,0.00,0.00,194061.38
"San Diego",Weekly,"2019-12-22 00:00:00",Conventional,1.198730778,352968.83,77352.46,21297.57,6729.83,57539.68,0.00,0.00,0.00,190049.29
"San Diego",Weekly,"2019-12-29 00:00:00",Conventional,0.958712894,496606.37,71648.28,21781.23,9574.78,177791.94,0.00,0.00,0.00,215810.14
"San Francisco",Weekly,"2019-01-07 00:00:00",Conventional,1.601280017,774468.91,157760.48,503918.75,5632.54,86022.90,0.00,0.00,0.00,21134.24
"San Francisco",Weekly,"2019-01-13 00:00:00",Conventional,1.234601853,919059.98,159905.29,655245.57,8901.89,73060.27,0.00,0.00,0.00,21946.96
"San Francisco",Weekly,"2019-01-20 00:00:00",Conventional,1.279183646,924322.64,140258.49,680703.77,9549.00,73661.04,0.00,0.00,0.00,20150.35
"San Francisco",Weekly,"2019-01-27 00:00:00",Conventional,1.502415737,830721.45,242146.68,448646.81,11475.73,104540.69,0.00,0.00,0.00,23911.53
"San Francisco",Weekly,"2019-02-03 00:00:00",Conventional,0.922991720,1384900.58,385428.51,868684.71,15114.49,84958.67,0.00,0.00,0.00,30714.21
"San Francisco",Weekly,"2019-02-10 00:00:00",Conventional,1.393052143,739674.52,199206.06,410469.65,9793.97,97431.72,0.00,0.00,0.00,22773.12
"San Francisco",Weekly,"2019-02-17 00:00:00",Conventional,1.191794808,774943.22,142359.62,526885.37,8328.46,75917.39,0.00,0.00,0.00,21452.38
"San Francisco",Weekly,"2019-02-24 00:00:00",Conventional,1.451655011,758968.61,226795.28,413887.20,7151.17,92958.51,0.00,0.00,0.00,18176.45
"San Francisco",Weekly,"2019-03-03 00:00:00",Conventional,1.455396888,800878.78,196220.18,483200.91,10746.02,89010.72,0.00,0.00,0.00,21700.95
"San Francisco",Weekly,"2019-03-10 00:00:00",Conventional,1.418869393,813610.01,237871.08,448695.19,11023.52,88067.05,0.00,0.00,0.00,27953.16
"San Francisco",Weekly,"2019-03-17 00:00:00",Conventional,1.348508618,885977.90,317138.49,437868.70,8949.55,92285.89,0.00,0.00,0.00,29735.27
"San Francisco",Weekly,"2019-03-24 00:00:00",Conventional,1.156564578,942544.84,197156.10,622699.76,9148.79,86882.38,0.00,0.00,0.00,26657.81
"San Francisco",Weekly,"2019-03-31 00:00:00",Conventional,1.451837999,760618.24,135227.81,499623.42,8634.71,87746.40,0.00,0.00,0.00,29385.90
"San Francisco",Weekly,"2019-04-07 00:00:00",Conventional,1.031852678,1081766.74,255844.31,675551.20,10899.16,104932.57,0.00,0.00,0.00,34539.50
"San Francisco",Weekly,"2019-04-14 00:00:00",Conventional,1.353635468,884789.23,365873.97,382301.80,9262.01,99101.17,0.00,0.00,0.00,28250.28
"San Francisco",Weekly,"2019-04-21 00:00:00",Conventional,1.800690961,774031.81,205789.82,434902.88,9435.81,96992.78,0.00,0.00,0.00,26910.51
"San Francisco",Weekly,"2019-04-28 00:00:00",Conventional,1.906632482,721280.60,191092.02,399675.15,8729.71,98549.88,0.00,0.00,0.00,23233.84
"San Francisco",Weekly,"2019-05-05 00:00:00",Conventional,1.412806260,1083913.00,268669.58,683283.38,12490.04,89830.04,0.00,0.00,0.00,29639.96
"San Francisco",Weekly,"2019-05-12 00:00:00",Conventional,1.861969714,695574.85,196251.60,360754.70,9336.97,95704.45,0.00,0.00,0.00,33527.13
"San Francisco",Weekly,"2019-05-19 00:00:00",Conventional,1.753167680,761581.71,215264.38,401422.50,8622.78,89528.58,0.00,0.00,0.00,46743.47
